TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305234867435,
1305234867972,
1305234868527,
1305234869080,
1305234869622,
1305234870159,
1305234870692,
1305234871250,
1305234871767,
1305234872276,
1305234872797,
1305234873367,
1305234873877,
1305234874402,
1305234874934,
1305234875451,
1305234875984,
1305234876536,
1305234877061,
1305234877617,
1305234878153,
1305234878703,
1305234879263,
1305234879782,
1305234880308,
1305234880839,
1305234881398,
1305234881905,
1305234882427,
1305234882957,
1305234883470,
1305234883990,
1305234884521,
1305234885059,
1305234885601,
1305234886136,
1305234886674,
1305234887212,
1305234887733,
1305234888255,
1305234888775,
1305234889330,
1305234889854,
1305234890506,
1305234891028,
1305234891543,
1305234892081,
1305234892612,
1305234893163,
1305234893709,
1305234894247,
1305234894775,
1305234895326,
1305234895866,
1305234896388,
1305234896971,
1305234897500,
1305234898012,
1305234898531,
1305234899074,
1305234899593,
1305234900112,
1305234900635,
1305234901167,
1305234901762,
1305234902293,
1305234902825,
1305234903378,
1305234903916,
1305234904436,
1305234904975,
1305234905529,
1305234906052,
1305234906595,
1305234907147,
1305234907683,
1305234908221,
1305234908752,
1305234909284,
1305234909825,
1305234910362,
1305234910910,
1305234911445,
1305234911981,
1305234912485,
1305234913016,
1305234913599,
1305234914106,
1305234914607,
1305234915106,
1305234915624,
1305234916154,
1305234916692,
1305234917208,
1305234917735,
1305234918269,
1305234918831,
1305234919375,
1305234919901,
1305234920437,
1305234920988,
1305234921519,
1305234922073,
1305234922616,
1305234923166,
1305234923708,
1305234924248,
1305234924797,
1305234925359,
1305234925884,
1305234926423,
1305234926959,
1305234927524,
1305234928062,
1305234928581,
1305234929140,
1305234929666,
1305234930182,
1305234930708,
1305234931238,
1305234931762,
1305234932280,
1305234932809,
1305234933348,
1305234933892,
1305234934430,
1305234934956,
1305234935488,
1305234936023,
1305234936566,
1305234937101,
1305234937727,
1305234938241,
1305234938762,
1305234939298,
1305234939843,
1305234940379,
1305234940925,
1305234941463,
1305234941992,
1305234942525,
1305234943081,
1305234943653,
1305234944163,
1305234944685,
1305234945238,
1305234945777,
1305234946304,
1305234946812,
1305234947326,
1305234947856,
1305234948390,
1305234948926,
1305234949479,
1305234949995,
1305234950531,
1305234951083,
1305234951638,
1305234952166,
1305234952691,
1305234953231,
1305234953909,
1305234954443,
1305234954989,
1305234955542,
1305234956078,
1305234956609,
1305234957165,
1305234957711,
1305234958256,
1305234958782,
1305234959330,
1305234959868,
1305234960392,
1305234960940,
1305234961474,
1305234962014,
1305234962552,
1305234963119,
1305234963667,
1305234964193,
1305234964726,
1305234965263,
1305234965825,
1305234966331,
1305234966853,
1305234967383,
1305234967906,
1305234968441,
1305234968979,
1305234969531,
1305234970074,
1305234970609,
1305234971169,
1305234971701,
1305234972243,
1305234972779,
1305234973304,
1305234973871,
1305234974377,
1305234974900,
1305234975456,
1305234976006,
1305234976537,
1305234977080,
1305234977627,
1305234978167,
1305234978713,
1305234979251,
1305234979796,
1305234980325,
1305234980850,
1305234981403,
1305234981948,
1305234982478,
1305234983034,
1305234983593,
1305234984150,
1305234984680,
1305234985220,
1305234985772,
1305234986317,
1305234986855,
1305234987413,
1305234987970,
1305234988476,
1305234989001,
1305234989545,
1305234990070,
1305234990611,
1305234991149,
1305234991685,
1305234992227,
1305234992775,
1305234993323,
1305234993882,
1305234994419,
1305234994942,
1305234995473,
1305234996003,
1305234996528,
1305234997065,
1305234997590,
1305234998118,
1305234998653,
1305234999189,
1305234999753,
1305235000285,
1305235000832,
1305235001363,
1305235001897,
1305235002421,
1305235002953,
1305235003499,
1305235004044,
1305235004574,
1305235005129,
1305235005678,
1305235006229,
1305235006762,
1305235007315,
1305235007844,
1305235008369,
1305235008914,
1305235009449,
1305235009984,
1305235010533,
1305235011059,
1305235011596,
1305235012122,
1305235012659,
1305235013202,
1305235013762,
1305235014294,
1305235014844,
1305235015377,
1305235015913,
1305235016448,
1305235016994,
1305235017538,
1305235018099,
1305235018607,
1305235019138,
1305235019694,
1305235020384,
1305235020925,
1305235021478,
1305235022023,
1305235022563,
1305235023089,
1305235023639,
1305235024182,
1305235024715,
1305235025241,
1305235025775,
1305235026323,
1305235026859,
1305235027390,
1305235027933,
1305235028468,
1305235029005,
1305235029536,
1305235030068,
1305235030610,
1305235031128,
1305235031719,
1305235032261,
1305235032791,
1305235033337,
1305235033879,
1305235034396,
1305235034932,
1305235035473,
1305235036009,
1305235036530,
1305235037066,
1305235037595,
1305235038148,
1305235038681,
1305235039215,
1305235039747,
1305235040289,
1305235040815,
1305235041383,
1305235041947,
1305235042482,
1305235043018,
1305235043556,
1305235044113,
1305235044651,
1305235045193,
1305235045746,
1305235046304,
1305235046834,
1305235047363,
1305235047906,
1305235048436,
1305235048972,
1305235049512,
1305235050066,
1305235050614,
1305235051156,
1305235051702,
1305235052258,
1305235052798,
1305235053321,
1305235053868,
1305235054397,
1305235054926,
1305235055476,
1305235056025,
1305235056549,
1305235057079,
1305235057622,
1305235058151,
1305235058669,
1305235059206,
1305235059754,
1305235060307,
1305235060834,
1305235061356,
1305235061894,
1305235062442,
1305235062970,
1305235063505,
1305235064066,
1305235064597,
1305235065141,
1305235065683,
1305235066225,
1305235066770,
1305235067309,
1305235067844,
1305235068388,
1305235068907,
1305235069429,
1305235069967,
1305235070472,
1305235071002,
1305235071536,
1305235072068,
1305235072587,
1305235073122,
1305235073676,
1305235074205,
1305235074741,
1305235075285,
1305235075844,
1305235076402,
1305235076936,
1305235077459,
1305235077994,
1305235078521,
1305235079033,
1305235079556,
1305235080088,
1305235080604,
1305235081142,
1305235081675,
1305235082195,
1305235082720,
1305235083256,
1305235083802,
1305235084352,
1305235084871,
1305235085410,
1305235085955,
1305235086509,
1305235087040,
1305235087570,
1305235088111,
1305235088708,
1305235089243,
1305235089766,
1305235090298,
1305235090821,
1305235091357,
1305235091892,
1305235092450,
1305235092985,
1305235093513,
1305235094064,
1305235094597,
1305235095105,
1305235095636,
1305235096186,
1305235096719,
1305235097258,
1305235097813,
1305235098353,
1305235098884,
1305235099415,
1305235099957,
1305235100491,
1305235101045,
1305235101571,
1305235102122,
1305235102662,
1305235103174,
1305235103695,
1305235104235,
1305235104774,
1305235105309,
1305235105865,
1305235106420,
1305235106953,
1305235107487,
1305235108040,
1305235108593,
1305235109138,
1305235109661,
1305235110220,
1305235110761,
1305235111299,
1305235111832,
1305235112373,
1305235112883,
1305235113426,
1305235113967,
1305235114530,
1305235115067,
1305235115619,
1305235116147,
1305235116690,
1305235117203,
1305235117731,
1305235118261,
1305235118804,
1305235119332,
1305235119859,
1305235120393,
1305235120923,
1305235121450,
1305235122007,
1305235122563,
1305235123101,
1305235123649,
1305235124179,
1305235124712,
1305235125249,
1305235125775,
1305235126323,
1305235126867,
1305235127398,
1305235127954,
1305235128511,
1305235129052,
1305235129593,
1305235130146,
1305235130692,
1305235131231,
1305235131760,
1305235132327,
1305235132868,
1305235133380,
1305235133905,
1305235134441,
1305235134978,
1305235135515,
1305235136053,
1305235136610,
1305235137151,
1305235137671,
1305235138194,
1305235138744,
1305235139291,
1305235139814,
1305235140368,
1305235140922,
1305235141438,
1305235141967,
1305235142500,
1305235143018,
1305235143554,
1305235144093,
1305235144646,
1305235145181,
1305235145720,
1305235146249,
1305235146786,
1305235147313,
1305235147844,
1305235148401,
1305235148953,
1305235149488,
1305235150018,
1305235150554,
1305235151069,
1305235151620,
1305235152145,
1305235152689,
1305235153235,
1305235153770,
1305235154377,
1305235154898,
1305235155439,
1305235155960,
1305235156517,
1305235157058,
1305235157595,
1305235158294,
1305235158826,
1305235159371,
1305235159906,
1305235160442,
1305235160991,
1305235161494,
1305235162018,
1305235162576,
1305235163101,
1305235163637,
1305235164191,
1305235164750,
1305235165268,
1305235165799,
1305235166331,
1305235166861,
1305235167399,
1305235167932,
1305235168468,
1305235169025,
1305235169530,
1305235170053,
1305235170599,
1305235171136,
1305235171649,
1305235172173,
1305235172707,
1305235173231,
1305235173767,
1305235174319,
1305235174865,
1305235175421,
1305235175954,
1305235176510,
1305235177081,
1305235177594,
1305235178120,
1305235178674,
1305235179215,
1305235179741,
1305235180291,
1305235180850,
1305235181374,
1305235181915,
1305235182455,
1305235182993,
1305235183527,
1305235184071,
1305235184608,
1305235185185,
1305235185698,
1305235186223,
1305235186755,
1305235187291,
1305235187818,
1305235188339,
1305235188884,
1305235189429,
1305235189967,
1305235190499,
1305235191029,
1305235191550,
1305235192092,
1305235192628,
1305235193224,
1305235193737,
1305235194260,
1305235194816,
1305235195359,
1305235195900,
1305235196443,
1305235196987,
1305235197508,
1305235198053,
1305235198596,
1305235199136,
1305235199719,
1305235200252,
1305235200812,
1305235201347,
1305235201878,
1305235202419,
1305235202950,
1305235203477,
1305235204013,
1305235204566,
1305235205120,
1305235205633,
1305235206184,
1305235206714,
1305235207261,
1305235207775,
1305235208299,
1305235208834,
1305235209379,
1305235209912,
1305235210459,
1305235211019,
1305235211544,
1305235212084,
1305235212635,
1305235213189,
1305235213732,
1305235214263,
1305235214808,
1305235215382,
1305235215898,
1305235216408,
1305235216920,
1305235217429,
1305235217966,
1305235218514,
1305235219050,
1305235219574,
1305235220114,
1305235220646,
1305235221365,
1305235221870,
1305235222395,
1305235222878,
1305235223452,
1305235223960,
1305235224484,
1305235225019,
1305235225538,
1305235226071,
1305235226625,
1305235227148,
1305235227675,
1305235228210,
1305235228752,
1305235229282,
1305235229818,
1305235230356,
1305235230910,
1305235231470,
1305235231985,
1305235232491,
1305235233014,
1305235233563,
1305235234114,
1305235234648,
1305235235194,
1305235235740,
1305235236278,
1305235236830,
1305235237379,
1305235237912,
1305235238455,
1305235238980,
1305235239496,
1305235240015,
1305235240537,
1305235241087,
1305235241621,
1305235242134,
1305235242658,
1305235243213,
1305235243753,
1305235244291,
1305235244830,
1305235245373,
1305235245906,
1305235246448,
1305235246979,
1305235247533,
1305235248058,
1305235248599,
1305235249124,
1305235249682,
1305235250206,
1305235250764,
1305235251291,
1305235251831,
1305235252369,
1305235252923,
1305235253471,
1305235254004,
1305235254546,
1305235255097,
1305235255671,
1305235256189,
1305235256716,
1305235257270,
1305235257812,
1305235258349,
1305235258898,
1305235259420,
1305235259960,
1305235260505,
1305235261073,
1305235261643,
1305235262163,
1305235262686,
1305235263216,
1305235263751,
1305235264264,
1305235264790,
1305235265339,
1305235265859,
1305235266396,
1305235266952,
1305235267492,
1305235268006,
1305235268550,
1305235269111,
1305235269649,
1305235270200,
1305235270729,
1305235271281,
1305235271819,
1305235272348,
1305235272904,
1305235273456,
1305235273986,
1305235274553,
1305235275071,
1305235275605,
1305235276152,
1305235276679,
1305235277206,
1305235277758,
1305235278277,
1305235278802,
1305235279322,
1305235279888,
1305235280430,
1305235280992,
1305235281527,
1305235282109,
1305235282633,
1305235283178,
1305235283705,
1305235284224,
1305235284744,
1305235285269,
1305235285813,
1305235286353,
1305235286875,
1305235287445,
1305235287964,
1305235288500,
1305235289034,
1305235289568,
1305235290095,
1305235290634,
1305235291159,
1305235291694,
1305235292220,
1305235292764,
1305235293305,
1305235293864,
1305235294396,
1305235294917,
1305235295445,
1305235295986,
1305235296511,
1305235297059,
1305235297617,
1305235298157,
1305235298703,
1305235299249,
1305235299804,
1305235300342,
1305235300887,
1305235301413,
1305235301962,
1305235302495,
1305235303025,
1305235303581,
1305235304113,
1305235304659,
1305235305207,
1305235305757,
1305235306304,
1305235306844,
