"","x"
"14107",-60.9966666666667
"14108",-61.0433333333333
"14109",-61.0533333333333
"14110",-61.0366666666667
"14111",-61.01
"14112",-61.04
"14113",-61.0266666666667
"14114",-61.0733333333333
"14115",-61.0766666666667
"14116",-61.0833333333333
"14117",-61.1033333333333
"14118",-61.0966666666667
"14119",-61.07
"14120",-61.05
"14121",-61.0033333333333
"14122",-61.02
"14123",-61.0833333333333
"14124",-61.0966666666667
"14125",-61.1066666666667
"14126",-61.1033333333333
"14127",-61.07
"14128",-61.08
"14129",-61.0933333333333
"14130",-61.1133333333333
"14131",-61.1233333333333
"14132",-61.0833333333333
"14133",-61.1166666666667
"14134",-61.16
"14135",-61.1533333333333
"14136",-61.1
"14137",-61.1133333333333
"14138",-61.0833333333333
"14139",-61.0866666666667
"14140",-61.11
"14141",-61.1633333333333
"14142",-61.19
"14143",-61.1466666666667
"14144",-61.12
"14145",-61.1166666666667
"14146",-61.1
"14147",-61.1533333333333
"14148",-61.16
"14149",-61.1666666666667
"14150",-61.1
"14151",-61.12
"14152",-61.1633333333333
"14153",-61.2066666666667
"14154",-61.2233333333333
"14155",-61.2033333333333
"14156",-61.2033333333333
"14157",-61.21
"14158",-61.16
"14159",-61.1566666666667
"14160",-61.1766666666667
"14161",-61.1666666666667
"14162",-61.1433333333333
"14163",-61.12
"14164",-61.1066666666667
"14165",-61.1166666666667
"14166",-61.1466666666667
"14167",-61.1733333333333
"14168",-61.1833333333333
"14169",-61.18
"14170",-61.15
"14171",-61.16
"14172",-61.19
"14173",-61.2066666666667
"14174",-61.2166666666667
"14175",-61.2233333333333
"14176",-61.2866666666667
"14177",-61.2733333333333
"14178",-61.2366666666667
"14179",-61.2733333333333
"14180",-61.2366666666667
"14181",-61.22
"14182",-61.21
"14183",-61.2266666666667
"14184",-61.2
"14185",-61.2
"14186",-61.1633333333333
"14187",-61.2166666666667
"14188",-61.1566666666667
"14189",-61.2033333333333
"14190",-61.19
"14191",-61.22
"14192",-61.2133333333333
"14193",-61.2566666666667
"14194",-61.2633333333333
"14195",-61.2433333333333
"14196",-61.2633333333333
"14197",-61.2133333333333
"14198",-61.23
"14199",-61.1766666666667
"14200",-61.1333333333333
"14201",-61.15
"14202",-61.16
"14203",-61.1433333333333
"14204",-61.1633333333333
"14205",-61.12
"14206",-61.0566666666667
"14207",-61.0666666666667
"14208",-61.0433333333333
"14209",-60.9666666666667
"14210",-60.9733333333333
"14211",-60.9433333333333
"14212",-60.8933333333333
"14213",-60.86
"14214",-60.8533333333333
"14215",-60.8066666666667
"14216",-60.8333333333333
"14217",-60.86
"14218",-60.8533333333333
"14219",-60.88
"14220",-60.9133333333333
"14221",-60.98
"14222",-60.9266666666667
"14223",-60.9966666666667
"14224",-60.9866666666667
"14225",-61.0166666666667
"14226",-60.9833333333333
"14227",-61.03
"14228",-61.0333333333333
"14229",-61.07
"14230",-61.0566666666667
"14231",-61.06
"14232",-61.0666666666667
"14233",-61.05
"14234",-61.1
"14235",-61.05
"14236",-61.0433333333333
"14237",-61.0533333333333
"14238",-61.0233333333333
"14239",-61.0066666666667
"14240",-60.9833333333333
"14241",-60.9333333333333
"14242",-60.9533333333333
"14243",-60.93
"14244",-60.9033333333333
"14245",-60.87
"14246",-60.8166666666667
"14247",-60.8566666666667
"14248",-60.8466666666667
"14249",-60.8666666666667
"14250",-60.8833333333333
"14251",-60.9133333333333
"14252",-60.9533333333333
"14253",-60.91
"14254",-60.91
"14255",-60.8933333333333
"14256",-60.8866666666667
"14257",-60.9366666666667
"14258",-60.9433333333333
"14259",-60.9333333333333
"14260",-60.8866666666667
"14261",-60.8233333333333
"14262",-60.7733333333333
"14263",-60.81
"14264",-60.8266666666667
"14265",-60.8666666666667
"14266",-60.9166666666667
"14267",-60.9266666666667
"14268",-60.8833333333333
"14269",-60.8566666666667
"14270",-60.8466666666667
"14271",-60.78
"14272",-60.74
"14273",-60.68
"14274",-60.67
"14275",-60.66
"14276",-60.64
"14277",-60.6366666666667
"14278",-60.6033333333333
"14279",-60.58
"14280",-60.63
"14281",-60.63
"14282",-60.6233333333333
"14283",-60.6033333333333
"14284",-60.5633333333333
"14285",-60.5466666666667
"14286",-60.5233333333333
"14287",-60.53
"14288",-60.48
"14289",-60.5
"14290",-60.5
"14291",-60.4966666666667
"14292",-60.44
"14293",-60.4366666666667
"14294",-60.4133333333333
"14295",-60.37
"14296",-60.4366666666667
"14297",-60.45
"14298",-60.4
"14299",-60.4333333333333
"14300",-60.37
"14301",-60.36
"14302",-60.3266666666667
"14303",-60.3533333333333
"14304",-60.35
"14305",-60.35
"14306",-60.35
"14307",-60.3733333333333
"14308",-60.3833333333333
"14309",-60.3833333333333
"14310",-60.3066666666667
"14311",-60.3266666666667
"14312",-60.4
"14313",-60.4066666666667
"14314",-60.4766666666667
"14315",-60.45
"14316",-60.4066666666667
"14317",-60.4333333333333
"14318",-60.4666666666667
"14319",-60.4433333333333
"14320",-60.4933333333333
"14321",-60.5533333333333
"14322",-60.5833333333333
"14323",-60.5233333333333
"14324",-60.5433333333333
"14325",-60.5533333333333
"14326",-60.5366666666667
"14327",-60.5366666666667
"14328",-60.5366666666667
"14329",-60.58
"14330",-60.5366666666667
"14331",-60.6066666666667
"14332",-60.6533333333333
"14333",-60.61
"14334",-60.6033333333333
"14335",-60.62
"14336",-60.68
"14337",-60.6766666666667
"14338",-60.6366666666667
"14339",-60.68
"14340",-60.7266666666667
"14341",-60.7533333333333
"14342",-60.7866666666667
"14343",-60.7933333333333
"14344",-60.7966666666667
"14345",-60.77
"14346",-60.77
"14347",-60.84
"14348",-60.84
"14349",-60.79
"14350",-60.7766666666667
"14351",-60.7466666666667
"14352",-60.72
"14353",-60.7966666666667
"14354",-60.7533333333333
"14355",-60.73
"14356",-60.7066666666667
"14357",-60.71
"14358",-60.76
"14359",-60.7966666666667
"14360",-60.8366666666667
"14361",-60.8033333333333
"14362",-60.76
"14363",-60.75
"14364",-60.75
"14365",-60.7266666666667
"14366",-60.75
"14367",-60.6966666666667
"14368",-60.7233333333333
"14369",-60.7033333333333
"14370",-60.68
"14371",-60.6766666666667
"14372",-60.69
"14373",-60.7033333333333
"14374",-60.75
"14375",-60.7933333333333
"14376",-60.8066666666667
"14377",-60.7633333333333
"14378",-60.77
"14379",-60.7433333333333
"14380",-60.7533333333333
"14381",-60.7433333333333
"14382",-60.7366666666667
"14383",-60.74
"14384",-60.6966666666667
"14385",-60.6866666666667
"14386",-60.72
"14387",-60.7933333333333
"14388",-60.8433333333333
"14389",-60.8966666666667
"14390",-60.9466666666667
"14391",-60.98
"14392",-60.98
"14393",-60.9533333333333
"14394",-60.9566666666667
"14395",-61.03
"14396",-60.9566666666667
"14397",-60.9666666666667
"14398",-61
"14399",-60.99
"14400",-60.9466666666667
"14401",-60.93
"14402",-60.9733333333333
"14403",-60.95
"14404",-60.9866666666667
"14405",-61.0266666666667
"14406",-61.01
"14407",-61.0733333333333
"14408",-61
"14409",-60.98
"14410",-61.0233333333333
"14411",-61.05
"14412",-61.0166666666667
"14413",-61.0166666666667
"14414",-60.96
"14415",-61.0166666666667
"14416",-61.0633333333333
"14417",-61.06
"14418",-61.05
"14419",-61.0933333333333
"14420",-61.0966666666667
"14421",-61.0833333333333
"14422",-61.09
"14423",-61.1033333333333
"14424",-61.1
"14425",-61.0966666666667
"14426",-61.0966666666667
"14427",-61.1
"14428",-61.1233333333333
"14429",-61.0933333333333
"14430",-61.1433333333333
"14431",-61.1433333333333
"14432",-61.1666666666667
"14433",-61.12
"14434",-61.1166666666667
"14435",-61.1266666666667
"14436",-61.12
"14437",-61.1166666666667
"14438",-61.12
"14439",-61.1366666666667
"14440",-61.13
"14441",-61.06
"14442",-61.01
"14443",-61.0066666666667
"14444",-61.0566666666667
"14445",-61.06
"14446",-61.0566666666667
"14447",-60.99
"14448",-60.9133333333333
"14449",-60.9266666666667
"14450",-61
"14451",-60.9666666666667
"14452",-60.9466666666667
"14453",-60.89
"14454",-60.8833333333333
"14455",-60.89
"14456",-60.8766666666667
"14457",-60.92
"14458",-60.9633333333333
"14459",-60.9566666666667
"14460",-60.9333333333333
"14461",-60.9266666666667
"14462",-61.0033333333333
"14463",-61.0133333333333
"14464",-61.05
"14465",-61.09
"14466",-61.1333333333333
"14467",-61.1366666666667
"14468",-61.09
"14469",-61.1266666666667
"14470",-61.1533333333333
"14471",-61.13
"14472",-61.1
"14473",-61.07
"14474",-61.0633333333333
"14475",-61.0566666666667
"14476",-61.0133333333333
"14477",-61.0166666666667
"14478",-61.0433333333333
"14479",-60.9833333333333
"14480",-60.9866666666667
"14481",-60.9766666666667
"14482",-61.0433333333333
"14483",-61.0133333333333
"14484",-61.02
"14485",-60.9966666666667
"14486",-61.0233333333333
"14487",-60.99
"14488",-60.9966666666667
"14489",-60.9966666666667
"14490",-60.99
"14491",-60.97
"14492",-61.0133333333333
"14493",-60.9766666666667
"14494",-60.99
"14495",-61.01
"14496",-61.02
"14497",-61.0233333333333
"14498",-61.0066666666667
"14499",-60.98
"14500",-60.98
"14501",-60.97
"14502",-60.93
"14503",-60.93
"14504",-60.9366666666667
"14505",-60.9366666666667
"14506",-60.9566666666667
"14507",-60.9133333333333
"14508",-60.8966666666667
"14509",-60.9266666666667
"14510",-60.8966666666667
"14511",-60.9733333333333
"14512",-60.97
"14513",-60.98
"14514",-60.99
"14515",-61.0066666666667
"14516",-60.99
"14517",-60.9533333333333
"14518",-60.9966666666667
"14519",-60.9866666666667
"14520",-60.9633333333333
"14521",-60.9
"14522",-60.8966666666667
"14523",-60.8933333333333
"14524",-60.8533333333333
"14525",-60.8333333333333
"14526",-60.8833333333333
"14527",-60.8266666666667
"14528",-60.86
"14529",-60.8466666666667
"14530",-60.8466666666667
"14531",-60.7966666666667
"14532",-60.7833333333333
"14533",-60.7966666666667
"14534",-60.7466666666667
"14535",-60.74
"14536",-60.74
"14537",-60.7766666666667
"14538",-60.7866666666667
"14539",-60.7933333333333
"14540",-60.8266666666667
"14541",-60.8
"14542",-60.7933333333333
"14543",-60.8266666666667
"14544",-60.8
"14545",-60.7533333333333
"14546",-60.8066666666667
"14547",-60.79
"14548",-60.8533333333333
"14549",-60.8233333333333
"14550",-60.8066666666667
"14551",-60.7833333333333
"14552",-60.74
"14553",-60.73
"14554",-60.74
"14555",-60.7566666666667
"14556",-60.7533333333333
"14557",-60.6966666666667
"14558",-60.6966666666667
"14559",-60.68
"14560",-60.71
"14561",-60.7
"14562",-60.69
"14563",-60.6433333333333
"14564",-60.6266666666667
"14565",-60.61
"14566",-60.5833333333333
"14567",-60.5933333333333
"14568",-60.5933333333333
"14569",-60.6066666666667
"14570",-60.6066666666667
"14571",-60.6033333333333
"14572",-60.6666666666667
"14573",-60.6733333333333
"14574",-60.6533333333333
"14575",-60.62
"14576",-60.6533333333333
"14577",-60.6666666666667
"14578",-60.71
"14579",-60.7366666666667
"14580",-60.69
"14581",-60.6666666666667
"14582",-60.6933333333333
"14583",-60.7666666666667
"14584",-60.7533333333333
"14585",-60.8033333333333
"14586",-60.8033333333333
"14587",-60.82
"14588",-60.89
"14589",-60.8666666666667
"14590",-60.8633333333333
"14591",-60.89
"14592",-60.8766666666667
"14593",-60.85
"14594",-60.8633333333333
"14595",-60.9133333333333
"14596",-60.89
"14597",-60.9333333333333
"14598",-61.0066666666667
"14599",-61.0166666666667
"14600",-61.05
"14601",-61.0366666666667
"14602",-61.06
"14603",-61.0333333333333
"14604",-61.03
"14605",-61.0433333333333
"14606",-61.0166666666667
"14607",-60.99
"14608",-60.98
"14609",-60.9666666666667
"14610",-60.97
"14611",-60.9533333333333
"14612",-60.8766666666667
"14613",-60.8466666666667
"14614",-60.8133333333333
"14615",-60.8133333333333
"14616",-60.89
"14617",-60.81
"14618",-60.7633333333333
"14619",-60.76
"14620",-60.6966666666667
"14621",-60.7
"14622",-60.67
"14623",-60.6566666666667
"14624",-60.61
"14625",-60.5933333333333
"14626",-60.5833333333333
"14627",-60.6033333333333
"14628",-60.6233333333333
"14629",-60.6033333333333
"14630",-60.5966666666667
"14631",-60.5233333333333
"14632",-60.4533333333333
"14633",-60.49
"14634",-60.45
"14635",-60.4333333333333
"14636",-60.36
"14637",-60.36
"14638",-60.36
"14639",-60.2933333333333
"14640",-60.27
"14641",-60.27
"14642",-60.2666666666667
"14643",-60.3033333333333
"14644",-60.3166666666667
"14645",-60.32
"14646",-60.32
"14647",-60.2966666666667
"14648",-60.34
"14649",-60.3833333333333
"14650",-60.4366666666667
"14651",-60.4666666666667
"14652",-60.52
"14653",-60.4533333333333
"14654",-60.4833333333333
"14655",-60.49
"14656",-60.5133333333333
"14657",-60.5133333333333
"14658",-60.4866666666667
"14659",-60.4533333333333
"14660",-60.44
"14661",-60.47
"14662",-60.47
"14663",-60.4633333333333
"14664",-60.4633333333333
"14665",-60.48
"14666",-60.4533333333333
"14667",-60.4533333333333
"14668",-60.47
"14669",-60.4933333333333
"14670",-60.57
"14671",-60.5533333333333
"14672",-60.5266666666667
"14673",-60.51
"14674",-60.49
"14675",-60.4466666666667
"14676",-60.47
"14677",-60.51
"14678",-60.5433333333333
"14679",-60.62
"14680",-60.62
"14681",-60.6633333333333
"14682",-60.6666666666667
"14683",-60.7133333333333
"14684",-60.6866666666667
"14685",-60.72
"14686",-60.7233333333333
"14687",-60.6733333333333
"14688",-60.65
"14689",-60.5766666666667
"14690",-60.57
"14691",-60.57
"14692",-60.61
"14693",-60.5633333333333
"14694",-60.5866666666667
"14695",-60.5366666666667
"14696",-60.5666666666667
"14697",-60.5233333333333
"14698",-60.48
"14699",-60.52
"14700",-60.5433333333333
"14701",-60.5166666666667
"14702",-60.4733333333333
"14703",-60.5
"14704",-60.46
"14705",-60.43
"14706",-60.4166666666667
"14707",-60.3533333333333
"14708",-60.3666666666667
"14709",-60.38
"14710",-60.33
"14711",-60.3033333333333
"14712",-60.3766666666667
"14713",-60.3933333333333
"14714",-60.4233333333333
"14715",-60.3733333333333
"14716",-60.3266666666667
"14717",-60.3
"14718",-60.3233333333333
"14719",-60.28
"14720",-60.3266666666667
"14721",-60.3166666666667
"14722",-60.3033333333333
"14723",-60.2466666666667
"14724",-60.2333333333333
"14725",-60.2066666666667
"14726",-60.2266666666667
"14727",-60.2633333333333
"14728",-60.2866666666667
"14729",-60.33
"14730",-60.3066666666667
"14731",-60.3166666666667
"14732",-60.2933333333333
"14733",-60.3066666666667
"14734",-60.2633333333333
"14735",-60.2866666666667
"14736",-60.3066666666667
"14737",-60.28
"14738",-60.3266666666667
"14739",-60.3033333333333
"14740",-60.2833333333333
"14741",-60.3066666666667
"14742",-60.3066666666667
"14743",-60.33
"14744",-60.3533333333333
"14745",-60.36
"14746",-60.4366666666667
"14747",-60.48
"14748",-60.4833333333333
"14749",-60.4933333333333
"14750",-60.4166666666667
"14751",-60.4633333333333
"14752",-60.51
"14753",-60.54
"14754",-60.5233333333333
"14755",-60.5433333333333
"14756",-60.5433333333333
"14757",-60.47
"14758",-60.4366666666667
"14759",-60.4333333333333
"14760",-60.5
"14761",-60.4833333333333
"14762",-60.4266666666667
"14763",-60.44
"14764",-60.4166666666667
"14765",-60.34
"14766",-60.2633333333333
"14767",-60.2266666666667
"14768",-60.26
"14769",-60.2233333333333
"14770",-60.2433333333333
"14771",-60.29
"14772",-60.3
"14773",-60.32
"14774",-60.3666666666667
"14775",-60.3733333333333
"14776",-60.3933333333333
"14777",-60.39
"14778",-60.3766666666667
"14779",-60.38
"14780",-60.4033333333333
"14781",-60.4766666666667
"14782",-60.4
"14783",-60.45
"14784",-60.4933333333333
"14785",-60.5166666666667
"14786",-60.4933333333333
"14787",-60.49
"14788",-60.4866666666667
"14789",-60.47
"14790",-60.5366666666667
"14791",-60.5733333333333
"14792",-60.5266666666667
"14793",-60.5166666666667
"14794",-60.49
"14795",-60.4966666666667
"14796",-60.4866666666667
"14797",-60.53
"14798",-60.54
"14799",-60.5433333333333
"14800",-60.5666666666667
"14801",-60.56
"14802",-60.6
"14803",-60.6
"14804",-60.6066666666667
"14805",-60.58
"14806",-60.56
"14807",-60.6066666666667
"14808",-60.6166666666667
"14809",-60.61
"14810",-60.63
"14811",-60.55
"14812",-60.6166666666667
"14813",-60.5833333333333
"14814",-60.5633333333333
"14815",-60.5466666666667
"14816",-60.5166666666667
"14817",-60.5033333333333
"14818",-60.4933333333333
"14819",-60.4933333333333
"14820",-60.4766666666667
"14821",-60.51
"14822",-60.5466666666667
"14823",-60.4733333333333
"14824",-60.4733333333333
"14825",-60.4666666666667
"14826",-60.43
"14827",-60.43
"14828",-60.3566666666667
"14829",-60.3233333333333
"14830",-60.29
"14831",-60.34
"14832",-60.3533333333333
"14833",-60.3266666666667
"14834",-60.34
"14835",-60.3433333333333
"14836",-60.38
"14837",-60.3433333333333
"14838",-60.33
"14839",-60.2966666666667
"14840",-60.2866666666667
"14841",-60.35
"14842",-60.3066666666667
"14843",-60.31
"14844",-60.3533333333333
"14845",-60.35
"14846",-60.29
"14847",-60.26
"14848",-60.18
"14849",-60.18
"14850",-60.21
"14851",-60.2733333333333
"14852",-60.3
"14853",-60.3533333333333
"14854",-60.3566666666667
"14855",-60.3366666666667
"14856",-60.3633333333333
"14857",-60.41
"14858",-60.3733333333333
"14859",-60.37
"14860",-60.3866666666667
"14861",-60.38
"14862",-60.3766666666667
"14863",-60.4033333333333
"14864",-60.3733333333333
"14865",-60.3566666666667
"14866",-60.3066666666667
"14867",-60.2666666666667
"14868",-60.27
"14869",-60.2366666666667
"14870",-60.2533333333333
"14871",-60.2733333333333
"14872",-60.22
"14873",-60.24
"14874",-60.2233333333333
"14875",-60.21
"14876",-60.2
"14877",-60.16
"14878",-60.1266666666667
"14879",-60.1233333333333
"14880",-60.12
"14881",-60.1133333333333
"14882",-60.0866666666667
"14883",-60.0333333333333
"14884",-60.0566666666667
"14885",-60.0733333333333
"14886",-60.0866666666667
"14887",-60.0433333333333
"14888",-59.9966666666667
"14889",-60.0466666666667
"14890",-60.0433333333333
"14891",-60.0166666666667
"14892",-60.04
"14893",-60.0866666666667
"14894",-60.06
"14895",-60.0466666666667
"14896",-60.02
"14897",-59.9633333333333
"14898",-59.91
"14899",-59.8833333333333
"14900",-59.8666666666667
"14901",-59.9333333333333
"14902",-59.9166666666667
"14903",-59.94
"14904",-59.9433333333333
"14905",-59.9466666666667
"14906",-59.9666666666667
"14907",-59.9866666666667
"14908",-59.9933333333333
"14909",-60.02
"14910",-60.0166666666667
"14911",-60.04
"14912",-60.0433333333333
"14913",-60.07
"14914",-60.05
"14915",-60.07
"14916",-60.01
"14917",-60.0433333333333
"14918",-60.0633333333333
"14919",-60.12
"14920",-60.11
"14921",-60.0633333333333
"14922",-60.0233333333333
"14923",-60.0233333333333
"14924",-60.0733333333333
"14925",-60.1233333333333
"14926",-60.13
"14927",-60.1266666666667
"14928",-60.0833333333333
"14929",-60.0666666666667
"14930",-60.09
"14931",-60.1466666666667
"14932",-60.1433333333333
